Date,Price,Open,High,Low
2017-03-16,1226.5,1222.2,1231.4,1222.2
2017-03-17,1229.8,1227.1,1230.9,1227.1
2017-03-20,1233.6,1229.3,1234.4,1229.3
2017-03-21,1246.1,1226.4,1246.1,1226.4
2017-03-22,1249.3,1247.9,1249.5,1247.7
2017-03-23,1246.9,1246.4,1247.5,1244.8
2017-03-24,1248.2,1248.0,1248.3,1247.6
2017-03-27,1255.4,1255.8,1257.7,1253.8
2017-03-28,1255.3,1255.9,1255.9,1255.3
2017-03-29,1253.4,1252.2,1253.4,1252.1
2017-03-30,1245.0,1253.1,1253.6,1241.1
2017-03-31,1247.3,1242.1,1248.8,1238.7
2017-04-03,1250.8,1247.5,1252.4,1243.6
2017-04-04,1255.0,1253.1,1260.3,1253.0
2017-04-05,1245.4,1255.4,1255.4,1243.0
2017-04-06,1250.3,1256.1,1257.5,1249.0
2017-04-07,1254.3,1249.5,1269.1,1249.5
2017-04-10,1251.1,1252.7,1255.2,1246.8
2017-04-11,1271.2,1254.5,1273.5,1254.5
2017-04-12,1275.3,1275.0,1285.1,1272.0
2017-04-13,1285.9,1285.3,1287.6,1282.0
2017-04-17,1289.4,1291.8,1294.8,1284.3
2017-04-18,1291.7,1283.9,1291.7,1278.6
2017-04-19,1281.4,1288.0,1288.0,1274.0
2017-04-20,1281.9,1279.7,1281.9,1276.2
2017-04-21,1287.4,1279.8,1287.4,1279.2
2017-04-24,1275.8,1275.0,1276.4,1265.0
2017-04-25,1265.6,1275.6,1276.9,1262.1
2017-04-26,1262.1,1266.0,1266.0,1262.1
2017-04-27,1263.7,1266.7,1267.2,1262.2
2017-04-28,1266.1,1265.9,1267.2,1264.7
2017-05-01,1253.3,1268.7,1269.3,1253.3
2017-05-02,1255.1,1256.2,1256.2,1251.2
2017-05-03,1246.4,1255.1,1255.8,1238.7
2017-05-04,1226.5,1239.8,1239.8,1224.2
2017-05-05,1224.8,1227.0,1233.7,1224.8
2017-05-08,1225.3,1224.0,1234.0,1224.0
2017-05-09,1214.3,1226.1,1226.2,1214.0
2017-05-10,1217.3,1219.8,1220.2,1217.3
2017-05-11,1222.7,1218.5,1222.7,1218.3
2017-05-12,1226.2,1228.0,1229.5,1226.1
2017-05-15,1228.6,1227.5,1232.7,1227.5
2017-05-16,1235.0,1230.4,1237.3,1230.4
2017-05-17,1257.5,1241.0,1259.2,1240.7
2017-05-18,1251.7,1254.8,1260.0,1245.8
2017-05-19,1252.7,1252.7,1252.7,1252.7
2017-05-22,1260.7,1251.7,1260.7,1251.7
2017-05-23,1254.8,1261.5,1261.6,1250.6
2017-05-24,1252.4,1251.9,1257.8,1249.7
2017-05-25,1255.8,1257.1,1258.3,1255.8
2017-05-26,1267.6,1267.6,1267.6,1267.6
2017-05-30,1262.1,1267.4,1270.0,1258.4
2017-05-31,1272.0,1262.4,1273.2,1258.5
2017-06-01,1267.0,1268.0,1269.2,1260.8
2017-06-02,1276.8,1265.2,1279.0,1259.0
2017-06-05,1279.3,1279.2,1282.0,1277.0
2017-06-06,1294.4,1279.4,1295.2,1279.4
2017-06-07,1290.1,1291.6,1293.1,1284.3
2017-06-08,1276.3,1285.4,1287.6,1268.1
2017-06-09,1268.5,1277.9,1277.9,1264.6
2017-06-12,1266.1,1266.4,1269.3,1263.2
2017-06-13,1265.8,1264.1,1266.9,1259.7
2017-06-14,1272.8,1269.4,1278.0,1256.8
2017-06-15,1252.2,1263.2,1264.2,1250.3
2017-06-16,1254.0,1252.8,1255.3,1251.3
2017-06-19,1244.2,1252.1,1252.2,1241.9
2017-06-20,1241.0,1242.2,1245.5,1240.5
2017-06-21,1243.4,1244.1,1245.0,1240.0
2017-06-22,1247.6,1251.0,1252.7,1246.3
2017-06-23,1256.2,1250.0,1273.6,1249.8
2017-06-26,1246.3,1260.2,1260.2,1241.6
2017-06-27,1246.4,1251.6,1251.8,1245.9
2017-06-28,1248.0,1248.5,1248.5,1248.0
2017-06-29,1244.2,1248.2,1250.7,1238.1
2017-06-30,1240.7,1243.7,1243.7,1239.1
2017-07-03,1217.9,1236.0,1236.0,1217.9
2017-07-05,1220.4,1222.5,1225.0,1217.1
2017-07-06,1222.2,1225.1,1225.1,1222.2
2017-07-07,1208.6,1219.1,1220.4,1208.6
2017-07-10,1212.1,1211.4,1212.1,1209.6
2017-07-11,1213.6,1208.7,1214.9,1208.7
2017-07-12,1218.1,1218.3,1219.4,1217.9
2017-07-13,1216.3,1221.4,1221.4,1216.3
2017-07-14,1226.6,1214.9,1227.5,1214.8
2017-07-17,1232.8,1229.9,1233.4,1229.9
2017-07-18,1241.1,1236.2,1241.2,1236.2
2017-07-19,1241.2,1240.4,1241.2,1240.1
2017-07-20,1244.8,1236.6,1244.8,1236.6
2017-07-21,1254.3,1250.7,1254.3,1250.5
2017-07-24,1253.9,1256.0,1256.0,1253.9
2017-07-25,1251.7,1252.7,1253.6,1249.2
2017-07-26,1249.0,1244.8,1249.0,1244.8
2017-07-27,1259.6,1259.6,1259.6,1259.6
2017-07-28,1268.4,1258.4,1270.0,1256.9
2017-07-31,1266.6,1268.9,1270.8,1265.8
2017-08-01,1272.6,1268.4,1273.3,1262.0
2017-08-02,1271.8,1268.5,1272.1,1262.9
2017-08-03,1267.8,1265.9,1269.8,1256.6
2017-08-04,1258.3,1269.0,1269.6,1253.9
2017-08-07,1258.2,1258.7,1259.1,1255.3
2017-08-08,1256.4,1256.9,1264.1,1251.4
2017-08-09,1273.0,1260.2,1277.8,1260.2
2017-08-10,1283.7,1276.6,1287.4,1274.9
2017-08-11,1287.7,1286.3,1291.1,1282.0
2017-08-14,1284.2,1288.4,1288.4,1278.8
2017-08-15,1273.7,1280.5,1280.5,1267.4
2017-08-16,1276.9,1271.3,1282.6,1269.4
2017-08-17,1286.4,1283.8,1288.5,1283.2
2017-08-18,1285.7,1288.6,1300.7,1284.3
2017-08-21,1290.8,1285.2,1290.8,1284.7
2017-08-22,1285.1,1287.2,1288.4,1283.2
2017-08-23,1288.9,1289.4,1289.4,1286.9
2017-08-24,1286.5,1288.7,1288.7,1284.0
2017-08-25,1292.5,1285.4,1292.7,1280.3
2017-08-28,1309.7,1293.5,1311.3,1293.5
2017-08-29,1313.1,1318.8,1323.8,1313.1
2017-08-30,1308.1,1308.2,1312.5,1304.9
2017-08-31,1316.2,1306.6,1322.3,1301.7
2017-09-01,1324.5,1320.2,1327.7,1316.9
2017-09-05,1339.2,1335.2,1339.2,1328.6
2017-09-06,1333.9,1340.0,1340.3,1332.6
2017-09-07,1345.1,1336.4,1349.0,1336.4
2017-09-08,1346.0,1351.0,1355.8,1345.6
2017-09-11,1331.0,1331.0,1331.0,1327.3
2017-09-12,1328.0,1327.0,1328.0,1325.2
2017-09-13,1323.4,1323.4,1323.4,1323.4
2017-09-14,1324.7,1319.6,1329.3,1319.6
2017-09-15,1320.4,1320.6,1321.2,1319.8
2017-09-18,1306.3,1309.8,1310.4,1306.0
2017-09-19,1306.2,1307.9,1310.3,1305.1
2017-09-20,1312.0,1312.0,1312.0,1298.7
2017-09-21,1290.6,1299.1,1304.1,1290.3
2017-09-22,1293.3,1295.0,1295.7,1293.3
2017-09-25,1306.8,1293.1,1309.2,1291.0
2017-09-26,1297.0,1304.5,1305.6,1297.0
2017-09-27,1283.4,1283.4,1283.4,1283.4
2017-09-28,1285.5,1283.1,1288.0,1277.0
2017-09-29,1281.5,1284.2,1289.4,1281.5
2017-10-02,1272.7,1275.0,1276.1,1270.4
2017-10-03,1271.5,1269.7,1273.3,1268.6
2017-10-04,1273.7,1273.8,1280.8,1270.0
2017-10-05,1269.9,1277.8,1277.8,1267.6
2017-10-06,1271.6,1267.6,1272.0,1260.5
2017-10-09,1281.8,1280.6,1284.0,1279.0
2017-10-10,1290.6,1282.6,1293.0,1281.7
2017-10-11,1285.8,1287.3,1292.0,1284.9
2017-10-12,1293.3,1291.5,1294.5,1289.3
2017-10-13,1301.5,1293.3,1301.7,1291.7
2017-10-16,1299.9,1302.0,1303.8,1291.9
2017-10-17,1283.0,1295.1,1295.1,1283.0
2017-10-18,1279.9,1279.9,1279.9,1279.9
2017-10-19,1286.9,1286.4,1286.9,1285.1
2017-10-20,1277.4,1279.6,1279.6,1277.4
2017-10-23,1277.7,1274.7,1280.8,1271.5
2017-10-24,1275.0,1275.5,1275.5,1273.7
2017-10-25,1275.4,1269.9,1275.4,1269.9
2017-10-26,1266.3,1273.5,1273.5,1264.7
2017-10-27,1268.5,1268.4,1268.5,1267.1
2017-10-30,1274.1,1270.0,1274.1,1267.9
2017-10-31,1267.0,1273.1,1274.6,1266.1
2017-11-01,1274.1,1272.2,1274.8,1270.3
2017-11-02,1274.9,1274.9,1274.9,1274.9
2017-11-03,1266.5,1265.3,1267.9,1265.3
2017-11-06,1279.4,1269.0,1280.5,1269.0
2017-11-07,1273.7,1276.8,1276.8,1270.4
2017-11-08,1281.6,1275.9,1284.9,1274.7
2017-11-09,1285.6,1279.7,1286.9,1279.7
2017-11-10,1272.4,1283.5,1283.5,1272.4
2017-11-13,1277.3,1277.3,1277.3,1277.0
2017-11-14,1281.5,1276.9,1281.5,1276.9
2017-11-15,1276.5,1281.4,1284.7,1275.9
2017-11-16,1277.4,1277.5,1277.5,1277.4
2017-11-17,1295.8,1288.3,1295.8,1288.3
2017-11-20,1274.6,1274.6,1275.9,1274.6
2017-11-21,1281.1,1281.1,1281.1,1281.1
2017-11-22,1291.6,1284.7,1291.6,1282.9
2017-11-24,1286.7,1286.7,1286.7,1286.7
2017-11-27,1293.8,1293.8,1293.8,1293.8
2017-11-28,1294.7,1294.7,1294.7,1294.7
2017-11-29,1282.1,1293.4,1296.2,1281.1
2017-11-30,1273.2,1283.1,1284.5,1269.7
2017-12-01,1278.8,1274.1,1288.6,1271.0
2017-12-04,1274.3,1272.5,1276.1,1270.3
2017-12-05,1261.6,1275.4,1275.8,1260.0
2017-12-06,1262.8,1264.9,1267.8,1261.6
2017-12-07,1249.8,1262.3,1262.4,1243.9
2017-12-08,1245.2,1246.3,1249.3,1241.5
2017-12-11,1243.7,1248.4,1249.2,1239.9
2017-12-12,1238.5,1241.3,1244.4,1236.5
2017-12-13,1245.4,1241.9,1254.5,1239.8
2017-12-14,1253.8,1252.9,1257.7,1250.3
2017-12-15,1254.3,1253.1,1260.3,1253.1
2017-12-18,1262.2,1256.2,1262.4,1255.7
2017-12-19,1260.7,1261.1,1264.3,1259.5
2017-12-20,1266.1,1261.3,1266.6,1261.3
2017-12-21,1267.3,1266.4,1267.4,1264.3
2017-12-22,1275.4,1266.3,1276.3,1266.3
2017-12-26,1284.1,1282.4,1284.1,1281.8
2017-12-27,1287.0,1284.0,1287.0,1284.0
2017-12-28,1294.1,1288.2,1294.1,1288.2
2017-12-29,1306.3,1294.2,1306.3,1294.0
2018-01-02,1313.7,1302.3,1317.6,1302.3
2018-01-03,1316.2,1320.0,1320.1,1312.1
2018-01-04,1319.4,1319.4,1322.0,1319.4
2018-01-05,1320.3,1320.3,1320.3,1320.3
2018-01-08,1318.6,1319.9,1319.9,1314.6
2018-01-09,1311.7,1309.6,1311.7,1309.6
2018-01-10,1317.4,1320.3,1320.7,1315.3
2018-01-11,1320.6,1317.1,1320.6,1316.3
2018-01-12,1333.4,1327.8,1338.2,1327.8
2018-01-16,1335.4,1331.1,1335.4,1331.0
2018-01-17,1338.0,1334.4,1338.0,1326.8
2018-01-18,1326.0,1328.9,1328.9,1326.0
2018-01-19,1331.9,1330.1,1333.0,1330.1
2018-01-22,1330.9,1328.4,1330.9,1328.4
2018-01-23,1335.7,1335.8,1335.9,1335.7
2018-01-24,1355.9,1355.9,1357.2,1355.9
2018-01-25,1362.4,1356.3,1362.4,1346.7
2018-01-26,1351.6,1351.6,1352.0,1350.9
2018-01-30,1335.4,1338.7,1347.8,1332.8
2018-01-31,1339.0,1337.5,1346.9,1331.8
2018-02-01,1344.3,1343.8,1350.6,1336.8
2018-02-02,1333.7,1348.5,1352.1,1327.7
2018-02-05,1333.0,1331.1,1340.2,1329.0
2018-02-06,1326.1,1338.2,1343.7,1319.5
2018-02-07,1311.6,1325.4,1331.1,1310.5
2018-02-08,1316.9,1317.1,1321.1,1307.0
2018-02-09,1313.1,1320.9,1322.0,1311.9
2018-02-12,1324.2,1323.8,1325.5,1318.0
2018-02-13,1328.1,1324.5,1329.6,1323.4
2018-02-14,1355.5,1332.8,1355.5,1324.0
2018-02-15,1352.1,1352.0,1355.9,1349.7
2018-02-16,1353.2,1354.0,1361.4,1344.9
2018-02-20,1328.8,1348.4,1350.2,1328.5
2018-02-21,1330.0,1326.8,1331.5,1324.4
2018-02-22,1330.6,1322.0,1331.4,1322.0
2018-02-23,1328.2,1328.0,1332.1,1327.7
2018-02-26,1330.7,1335.0,1340.5,1330.7
2018-02-27,1315.5,1331.7,1332.6,1312.7
2018-02-28,1315.5,1315.4,1321.0,1315.4
2018-03-01,1302.9,1310.4,1318.1,1301.8
2018-03-02,1321.1,1314.3,1323.2,1314.3
2018-03-05,1318.1,1323.5,1325.9,1318.1
2018-03-06,1333.6,1321.6,1333.6,1321.4
2018-03-07,1326.0,1338.1,1338.1,1326.0
2018-03-08,1319.9,1324.8,1326.8,1319.3
2018-03-09,1322.4,1316.8,1322.4,1313.0
2018-03-12,1319.4,1319.4,1319.4,1319.4
2018-03-13,1325.9,1325.9,1325.9,1325.3
2018-03-14,1324.4,1322.2,1324.4,1322.2
2018-03-15,1316.8,1316.8,1316.8,1316.8
2018-03-16,1311.3,1310.1,1311.3,1310.1
2018-03-19,1316.8,1309.4,1316.9,1307.3
2018-03-20,1311.1,1311.1,1311.1,1311.1
2018-03-21,1320.7,1312.4,1328.8,1312.4
2018-03-22,1326.6,1326.6,1326.6,1326.6
2018-03-23,1349.3,1343.2,1349.3,1343.2
2018-03-26,1354.4,1348.5,1354.4,1345.1
2018-03-27,1341.3,1341.0,1341.3,1341.0
2018-03-28,1324.2,1345.0,1346.4,1322.4
2018-03-29,1322.8,1324.0,1327.1,1321.7
2018-04-02,1342.1,1327.0,1344.2,1324.7
2018-04-03,1332.8,1340.4,1341.5,1328.5
2018-04-04,1335.8,1331.8,1347.3,1331.6
2018-04-05,1324.3,1333.5,1333.7,1322.6
2018-04-06,1331.9,1326.5,1333.0,1319.0
2018-04-09,1336.3,1333.0,1337.5,1327.0
2018-04-10,1342.0,1335.2,1342.0,1333.0
2018-04-11,1356.5,1340.1,1365.4,1340.1
2018-04-12,1338.4,1351.2,1351.5,1334.6
2018-04-13,1344.8,1335.9,1346.0,1335.9
2018-04-16,1347.5,1341.0,1348.8,1341.0
2018-04-17,1347.2,1348.0,1348.1,1339.0
2018-04-18,1351.2,1343.5,1354.2,1343.5
2018-04-19,1346.8,1348.6,1355.2,1341.6
2018-04-20,1336.7,1342.5,1343.4,1335.3
2018-04-23,1322.5,1334.0,1334.4,1322.5
2018-04-24,1331.4,1326.4,1331.7,1326.2
2018-04-25,1321.2,1324.0,1325.0,1320.0
2018-04-26,1316.3,1315.7,1316.3,1315.7
2018-04-27,1320.3,1315.3,1321.7,1312.8
2018-04-30,1316.2,1309.6,1316.2,1309.6
2018-05-01,1303.8,1313.2,1313.8,1303.4
2018-05-02,1302.6,1309.0,1309.3,1302.6
2018-05-03,1310.7,1310.7,1310.7,1310.7
2018-05-04,1312.7,1312.7,1312.7,1312.7
2018-05-07,1312.2,1310.6,1312.5,1310.2
2018-05-08,1312.0,1310.1,1312.0,1308.5
2018-05-09,1311.3,1311.3,1311.3,1311.3
2018-05-10,1320.8,1312.2,1320.8,1312.2
2018-05-11,1319.0,1319.0,1319.0,1319.0
2018-05-14,1316.5,1319.9,1319.9,1316.5
2018-05-15,1288.9,1304.6,1304.7,1288.9
2018-05-16,1290.2,1290.9,1294.0,1285.4
2018-05-17,1288.2,1291.3,1291.3,1288.2
2018-05-18,1290.2,1285.2,1290.2,1285.2
2018-05-21,1290.2,1287.4,1292.1,1287.4
2018-05-22,1291.7,1291.7,1291.7,1291.7
2018-05-23,1289.3,1289.3,1289.3,1289.3
2018-05-24,1303.7,1303.7,1303.7,1303.7
2018-05-25,1303.3,1303.3,1303.3,1303.3
2018-05-29,1298.7,1298.7,1298.7,1298.7
2018-05-30,1301.5,1298.0,1303.7,1295.2
2018-05-31,1300.1,1301.0,1306.8,1296.6
2018-06-01,1294.8,1298.6,1299.5,1288.9
2018-06-04,1293.1,1293.9,1297.1,1290.0
2018-06-05,1297.5,1292.1,1299.8,1289.9
2018-06-06,1297.1,1296.1,1300.4,1294.1
2018-06-07,1298.7,1298.4,1302.8,1296.2
2018-06-08,1298.1,1295.3,1299.4,1294.8
2018-06-11,1298.9,1299.3,1302.0,1295.2
2018-06-12,1295.1,1297.8,1298.1,1292.7
2018-06-13,1296.9,1294.0,1299.4,1290.9
2018-06-14,1304.0,1297.2,1307.7,1297.2
2018-06-15,1274.6,1297.2,1307.7,1274.0
2018-06-18,1276.2,1280.7,1280.7,1276.2
2018-06-19,1275.6,1278.7,1281.8,1269.9
2018-06-20,1271.2,1274.4,1274.4,1271.2
2018-06-21,1267.2,1262.7,1268.9,1260.0
2018-06-22,1267.4,1268.1,1270.2,1267.0
2018-06-25,1265.6,1270.6,1271.2,1265.6
2018-06-26,1256.6,1267.2,1267.2,1256.6
2018-06-27,1252.8,1255.5,1255.5,1252.3
2018-06-28,1247.8,1251.7,1251.7,1244.8
2018-06-29,1251.3,1250.3,1253.3,1249.1
2018-07-02,1239.8,1249.9,1249.9,1239.8
2018-07-03,1251.6,1238.1,1254.1,1237.0
2018-07-05,1257.3,1255.5,1257.3,1253.6
2018-07-06,1254.3,1255.5,1255.5,1254.3
2018-07-09,1258.1,1258.2,1262.3,1257.7
2018-07-10,1253.8,1256.2,1256.9,1249.3
2018-07-11,1242.8,1253.2,1253.2,1242.8
2018-07-12,1245.0,1240.9,1246.7,1240.9
2018-07-13,1239.6,1244.7,1247.0,1239.6
2018-07-16,1238.1,1242.7,1243.8,1238.1
2018-07-17,1225.7,1225.7,1225.7,1225.7
2018-07-18,1226.3,1226.7,1226.7,1222.2
2018-07-19,1222.4,1227.2,1228.0,1211.7
2018-07-20,1229.5,1229.5,1229.5,1229.5
2018-07-23,1224.0,1222.0,1224.0,1222.0
2018-07-24,1223.9,1223.9,1223.9,1223.9
2018-07-25,1231.4,1231.4,1231.4,1231.4
2018-07-26,1225.3,1227.8,1227.8,1225.3
2018-07-27,1222.6,1222.6,1222.6,1222.6
2018-07-30,1221.3,1222.5,1223.9,1218.1
2018-07-31,1223.7,1220.4,1228.1,1213.0
2018-08-01,1217.9,1222.9,1223.7,1214.4
2018-08-02,1210.6,1214.7,1219.3,1205.8
2018-08-03,1214.2,1206.5,1218.6,1205.1
2018-08-06,1208.6,1214.4,1214.4,1206.6
2018-08-07,1209.6,1207.8,1214.8,1207.8
2018-08-08,1212.6,1212.0,1215.2,1205.9
2018-08-09,1211.9,1214.5,1215.3,1211.6
2018-08-10,1211.1,1212.5,1216.4,1205.6
2018-08-13,1191.3,1207.0,1207.4,1191.3
2018-08-14,1193.0,1193.1,1197.5,1192.8
2018-08-15,1177.5,1187.8,1188.1,1174.6
2018-08-16,1176.2,1173.2,1180.2,1161.4
2018-08-17,1176.5,1174.7,1181.2,1174.7
2018-08-20,1186.8,1184.8,1190.0,1184.4
2018-08-21,1192.6,1189.8,1192.6,1189.8
2018-08-22,1196.3,1194.7,1196.3,1194.7
2018-08-23,1187.0,1189.3,1190.3,1184.9
2018-08-24,1206.3,1185.3,1208.0,1185.3
2018-08-27,1209.0,1210.3,1211.4,1205.2
2018-08-28,1207.4,1209.7,1217.0,1202.3
2018-08-29,1204.5,1205.2,1205.2,1202.4
2018-08-30,1197.7,1205.4,1205.6,1196.0
2018-08-31,1200.3,1207.1,1208.2,1199.1
2018-09-04,1192.7,1193.8,1193.8,1189.9
2018-09-05,1194.9,1192.5,1196.0,1192.5
2018-09-06,1197.9,1202.0,1202.0,1197.9
2018-09-07,1193.6,1198.3,1198.3,1193.1
2018-09-10,1193.0,1193.0,1193.0,1193.0
2018-09-11,1195.4,1190.4,1196.3,1190.4
2018-09-12,1204.7,1205.0,1205.0,1204.7
2018-09-13,1202.0,1203.4,1203.4,1200.0
2018-09-14,1195.0,1195.0,1195.0,1195.0
2018-09-17,1199.7,1199.7,1199.7,1199.7
2018-09-18,1196.8,1198.7,1198.7,1196.8
2018-09-19,1202.2,1202.2,1202.2,1202.2
2018-09-20,1206.2,1206.2,1206.2,1206.2
2018-09-21,1196.2,1196.2,1196.2,1196.2
2018-09-24,1199.3,1199.3,1199.3,1199.3
2018-09-25,1200.0,1202.1,1202.8,1200.0
2018-09-26,1194.0,1194.0,1194.0,1194.0
2018-09-27,1182.3,1194.6,1197.3,1180.5
2018-09-28,1191.5,1181.7,1191.9,1180.0
2018-10-01,1187.1,1191.6,1191.6,1185.8
2018-10-02,1202.4,1193.0,1206.0,1190.3
2018-10-03,1198.3,1202.6,1202.6,1196.6
2018-10-04,1197.2,1199.3,1204.6,1197.2
2018-10-05,1201.2,1197.1,1205.3,1196.9
2018-10-08,1184.4,1201.0,1201.0,1183.7
2018-10-09,1187.2,1185.6,1189.1,1185.6
2018-10-10,1189.3,1189.3,1192.0,1189.3
2018-10-11,1223.5,1198.1,1224.6,1196.3
2018-10-12,1218.1,1221.6,1221.6,1216.0
2018-10-15,1226.4,1222.4,1232.3,1222.4
2018-10-16,1227.3,1227.1,1230.5,1227.1
2018-10-17,1223.7,1225.9,1225.9,1223.7
2018-10-18,1226.5,1226.5,1226.5,1226.5
2018-10-19,1225.3,1225.3,1225.3,1225.3
2018-10-22,1221.2,1224.5,1224.5,1219.6
2018-10-23,1233.4,1224.8,1237.8,1224.8
2018-10-24,1227.8,1231.6,1231.6,1227.8
2018-10-25,1229.1,1238.6,1238.6,1229.1
2018-10-26,1232.5,1234.3,1234.8,1232.5
2018-10-29,1224.5,1224.5,1224.5,1224.5
2018-10-30,1222.6,1227.7,1227.7,1219.8
2018-10-31,1212.3,1216.0,1216.6,1212.0
2018-11-01,1236.0,1215.4,1236.0,1215.4
2018-11-02,1230.9,1233.3,1233.3,1230.9
2018-11-05,1229.8,1230.6,1231.5,1226.7
2018-11-06,1223.8,1230.7,1233.8,1223.8
2018-11-07,1226.2,1228.6,1228.6,1226.2
2018-11-08,1222.9,1222.9,1222.9,1222.9
2018-11-09,1206.4,1207.9,1207.9,1206.4
2018-11-12,1201.3,1201.6,1201.6,1201.3
2018-11-13,1199.2,1196.3,1201.3,1196.3
2018-11-14,1207.9,1207.9,1207.9,1207.9
2018-11-15,1212.8,1212.8,1212.8,1212.8
2018-11-16,1220.8,1216.7,1223.8,1216.7
2018-11-19,1223.1,1223.1,1223.1,1223.1
2018-11-20,1219.0,1225.3,1228.8,1219.0
2018-11-21,1225.8,1225.8,1225.8,1225.8
2018-11-23,1221.0,1224.8,1224.8,1221.0
2018-11-26,1220.2,1220.2,1222.0,1220.2
2018-11-27,1211.2,1221.9,1222.0,1211.2
2018-11-28,1221.4,1211.5,1221.4,1211.5
2018-11-29,1224.1,1221.0,1228.7,1220.5
2018-11-30,1220.2,1224.1,1225.0,1216.1
2018-12-03,1233.9,1222.5,1234.1,1221.3
2018-12-04,1241.1,1231.0,1241.4,1230.4
2018-12-06,1238.1,1237.5,1244.4,1234.8
2018-12-07,1246.8,1238.3,1249.8,1237.6
2018-12-10,1243.7,1249.6,1249.6,1241.7
2018-12-11,1241.9,1245.8,1248.7,1241.5
2018-12-12,1244.4,1245.3,1245.6,1244.1
2018-12-13,1242.7,1243.5,1243.5,1241.0
2018-12-14,1237.0,1241.7,1241.7,1234.1
2018-12-17,1247.4,1239.3,1247.4,1239.3
2018-12-18,1249.2,1248.2,1249.2,1245.6
2018-12-19,1252.1,1255.8,1255.8,1252.1
2018-12-20,1263.6,1243.2,1263.6,1243.2
2018-12-21,1253.8,1260.3,1261.3,1253.8
2018-12-24,1267.5,1260.3,1268.5,1260.3
2018-12-26,1269.2,1269.3,1277.4,1269.2
2018-12-27,1277.3,1276.7,1277.3,1276.7
2018-12-28,1279.9,1273.5,1280.1,1273.5
2018-12-31,1278.3,1278.0,1281.3,1277.6
2019-01-02,1281.0,1286.0,1286.0,1277.6
2019-01-03,1291.8,1286.8,1292.0,1286.7
2019-01-04,1282.7,1294.2,1294.2,1275.3
2019-01-07,1286.8,1286.8,1286.8,1286.6
2019-01-08,1283.2,1280.5,1283.2,1278.2
2019-01-09,1289.3,1279.4,1289.3,1279.2
2019-01-10,1284.7,1284.7,1284.7,1284.7
2019-01-11,1287.1,1291.2,1291.2,1286.3
2019-01-14,1289.1,1292.4,1293.9,1289.1
2019-01-15,1286.2,1290.1,1292.7,1286.2
2019-01-16,1291.6,1291.6,1291.6,1291.6
2019-01-17,1291.0,1291.6,1292.7,1288.5
2019-01-18,1281.3,1281.3,1281.3,1281.3
2019-01-22,1282.5,1282.5,1283.3,1282.5
2019-01-23,1283.1,1281.7,1283.9,1278.7
2019-01-24,1279.1,1279.1,1279.1,1278.5
2019-01-25,1297.4,1297.4,1297.4,1297.4
2019-01-28,1302.4,1300.8,1307.1,1298.4
2019-01-29,1308.2,1308.2,1308.2,1308.2
2019-01-30,1309.9,1310.4,1323.4,1308.1
2019-01-31,1319.7,1320.0,1325.4,1316.7
2019-02-01,1316.9,1320.3,1320.7,1315.4
2019-02-04,1314.3,1318.1,1318.1,1308.3
2019-02-05,1314.2,1311.1,1315.1,1311.0
2019-02-06,1309.5,1312.5,1313.5,1305.0
2019-02-07,1309.4,1302.9,1310.4,1302.2
2019-02-08,1313.7,1309.5,1314.0,1307.8
2019-02-11,1307.0,1313.4,1313.4,1304.7
2019-02-12,1309.2,1310.0,1312.0,1307.6
2019-02-13,1310.8,1311.6,1316.0,1308.1
2019-02-14,1309.8,1305.0,1311.8,1301.6
2019-02-15,1318.1,1313.6,1318.8,1313.6
2019-02-19,1340.1,1320.9,1340.1,1320.5
2019-02-20,1343.3,1342.2,1344.0,1338.0
2019-02-21,1323.5,1331.3,1334.9,1320.9
2019-02-22,1329.2,1324.2,1331.3,1321.0
2019-02-25,1325.9,1329.2,1331.6,1325.6
2019-02-26,1325.1,1323.3,1325.5,1323.3
2019-02-27,1317.7,1327.7,1327.9,1316.5
2019-02-28,1312.8,1321.1,1323.7,1311.5
2019-03-01,1296.4,1312.2,1312.2,1288.9
2019-03-04,1284.8,1285.5,1287.0,1281.9
2019-03-05,1282.0,1287.0,1287.0,1282.0
2019-03-06,1284.9,1287.1,1287.1,1282.6
2019-03-07,1283.8,1281.0,1284.6,1281.0
2019-03-08,1297.0,1292.1,1297.4,1291.6
2019-03-11,1288.8,1291.0,1291.0,1288.8
2019-03-12,1296.3,1294.7,1296.3,1294.7
2019-03-13,1307.5,1307.5,1307.5,1307.5
2019-03-14,1293.4,1293.4,1293.4,1293.4
2019-03-15,1301.8,1300.9,1304.7,1300.5
2019-03-18,1300.3,1297.3,1302.2,1297.3
2019-03-19,1305.0,1306.9,1306.9,1304.8
2019-03-20,1300.5,1300.7,1300.7,1300.5
2019-03-21,1306.1,1306.1,1306.1,1306.1
2019-03-22,1311.6,1311.6,1311.6,1311.6
2019-03-25,1321.9,1320.7,1322.9,1320.7
2019-03-26,1314.3,1315.6,1315.6,1314.3
2019-03-27,1309.9,1309.9,1309.9,1309.9
2019-03-28,1289.8,1308.4,1311.1,1287.7
2019-03-29,1293.0,1289.6,1298.5,1286.1
2019-04-01,1288.4,1291.8,1295.9,1285.7
2019-04-02,1290.0,1286.3,1290.9,1284.5
2019-04-03,1289.9,1291.4,1293.1,1287.5
2019-04-04,1289.0,1290.6,1292.6,1279.5
2019-04-05,1290.4,1292.0,1292.0,1283.6
2019-04-08,1297.1,1292.2,1302.1,1291.8
