Date,Price,Open,High,Low,Vol.,Change %
06/23/2021,"1,782.30","1,780.70","1,793.20","1,780.60",0.14K,0.34%
06/22/2021,"1,776.30","1,783.40","1,786.90","1,775.90",0.10K,-0.31%
06/21/2021,"1,781.80","1,768.80","1,785.20","1,766.80",0.04K,0.79%
06/18/2021,"1,767.90","1,775.70","1,792.40","1,767.90",0.35K,-0.33%
06/17/2021,"1,773.80","1,811.80","1,823.30","1,769.60",1.14K,-4.61%
06/16/2021,"1,859.50","1,859.40","1,860.10","1,809.20",0.12K,0.27%
06/15/2021,"1,854.50","1,866.40","1,867.20","1,854.40",0.08K,-0.51%
06/14/2021,"1,864.00","1,866.20","1,866.60","1,846.50",0.04K,-0.71%
06/11/2021,"1,877.40","1,900.90","1,902.30","1,875.20",0.35K,-0.89%
06/10/2021,"1,894.20","1,887.70","1,899.80","1,871.50",0.19K,0.05%
06/09/2021,"1,893.20","1,894.90","1,897.70","1,889.20",0.15K,0.05%
06/08/2021,"1,892.20","1,896.50","1,902.90","1,890.00",0.93K,-0.24%
06/07/2021,"1,896.80","1,890.50","1,899.70","1,883.20",0.09K,0.37%
06/04/2021,"1,889.80","1,869.30","1,895.50","1,854.00",0.37K,0.99%
06/03/2021,"1,871.20","1,908.80","1,908.80","1,865.00",1.02K,-1.90%
06/02/2021,"1,907.50","1,899.20","1,908.80","1,896.00",1.27K,0.24%
06/01/2021,"1,902.90","1,905.10","1,916.20","1,892.80",0.64K,0.02%
05/28/2021,"1,902.50","1,897.50","1,905.40","1,881.90",2.42K,0.36%
05/27/2021,"1,895.70","1,896.80","1,903.90","1,888.20",35.79K,-0.29%
05/26/2021,"1,901.30","1,901.30","1,901.30","1,901.30",170.53K,0.17%
05/25/2021,"1,898.10","1,882.50","1,898.10","1,882.50",0.06K,0.72%
05/24/2021,"1,884.60","1,882.10","1,884.60","1,882.10",0.04K,0.42%
05/21/2021,"1,876.70","1,872.10","1,876.70","1,872.10",0.01K,-0.27%
05/20/2021,"1,881.80","1,865.50","1,885.00","1,864.80",0.09K,0.03%
05/19/2021,"1,881.30","1,866.40","1,884.90","1,863.60",0.35K,0.72%
05/18/2021,"1,867.80","1,870.50","1,870.50","1,867.80",0.00K,0.02%
05/17/2021,"1,867.50","1,849.90","1,867.50","1,847.20",0.01K,1.61%
05/14/2021,"1,837.90","1,824.50","1,842.90","1,824.50",0.04K,0.77%
05/13/2021,"1,823.80","1,814.70","1,826.80","1,814.10",0.10K,0.07%
05/12/2021,"1,822.60","1,825.20","1,825.20","1,821.70",0.00K,-0.72%
05/11/2021,"1,835.90","1,837.20","1,838.10","1,831.60",0.42K,-0.09%
05/10/2021,"1,837.50","1,835.60","1,845.60","1,835.40",0.01K,0.35%
05/07/2021,"1,831.10","1,842.90","1,842.90","1,831.10",0.00K,0.86%
05/06/2021,"1,815.50","1,788.90","1,815.50","1,787.60",0.01K,1.76%
05/05/2021,"1,784.10","1,781.50","1,784.10","1,779.20",0.06K,0.47%
05/04/2021,"1,775.80","1,788.20","1,788.50","1,774.80",0.18K,-0.87%
05/03/2021,"1,791.40","1,788.50","1,793.00","1,788.50",0.02K,1.36%
04/30/2021,"1,767.30","1,771.80","1,771.80","1,763.90",0.02K,-0.05%
04/29/2021,"1,768.10","1,781.00","1,789.00","1,758.60",0.20K,-0.29%
04/28/2021,"1,773.20","1,768.20","1,774.00","1,764.60",0.76K,-0.27%
04/27/2021,"1,778.00","1,780.00","1,782.00","1,777.70",0.12K,-0.07%
04/26/2021,"1,779.20","1,778.00","1,779.70","1,770.80",0.55K,0.12%
04/23/2021,"1,777.00","1,786.10","1,794.50","1,772.00",0.33K,-0.24%
04/22/2021,"1,781.20","1,794.20","1,794.20","1,779.50",0.16K,-0.62%
04/21/2021,"1,792.30","1,783.00","1,794.10","1,777.70",0.25K,0.84%
04/20/2021,"1,777.30","1,769.30","1,777.30","1,765.50",1.46K,0.45%
04/19/2021,"1,769.40","1,782.10","1,788.50","1,769.40",0.14K,-0.54%
04/16/2021,"1,779.00","1,770.40","1,779.50","1,770.10",0.62K,0.77%
04/15/2021,"1,765.40","1,740.10","1,767.90","1,740.10",0.37K,1.76%
04/14/2021,"1,734.90","1,741.30","1,745.90","1,732.70",1.04K,-0.65%
04/13/2021,"1,746.20","1,733.80","1,746.90","1,722.10",0.37K,0.87%
04/12/2021,"1,731.20","1,740.80","1,740.80","1,726.70",0.04K,-0.69%
04/09/2021,"1,743.30","1,750.80","1,750.80","1,733.30",0.48K,-0.77%
04/08/2021,"1,756.80","1,736.00","1,758.00","1,734.60",1.30K,0.96%
04/07/2021,"1,740.10","1,742.70","1,742.70","1,733.70",0.56K,-0.08%
04/06/2021,"1,741.50","1,726.90","1,744.80","1,726.90",0.89K,0.84%
04/05/2021,"1,727.00","1,727.90","1,729.70","1,721.90",0.28K,0.03%
04/01/2021,"1,726.50","1,706.80","1,728.80","1,706.40",0.72K,0.74%
03/31/2021,"1,713.80","1,683.70","1,713.80","1,676.50",0.76K,1.78%
03/30/2021,"1,683.90","1,711.00","1,712.60","1,676.50",25.32K,-1.65%
03/29/2021,"1,712.10","1,712.10","1,712.10","1,712.10",135.46K,-1.16%
03/26/2021,"1,732.20","1,721.30","1,732.20","1,721.30",0.03K,0.42%
03/25/2021,"1,724.90","1,732.70","1,733.20","1,724.50",0.01K,-0.46%
03/24/2021,"1,732.90","1,727.50","1,732.90","1,727.50",0.03K,0.48%
03/23/2021,"1,724.70","1,724.70","1,724.70","1,724.70",0.01K,-0.75%
03/22/2021,"1,737.80","1,737.80","1,737.80","1,737.80",0.05K,-0.21%
03/19/2021,"1,741.40","1,742.20","1,742.20","1,733.60",0.01K,0.53%
03/18/2021,"1,732.20","1,745.80","1,750.30","1,721.80",0.14K,0.31%
03/17/2021,"1,726.80","1,735.30","1,750.10","1,725.60",0.49K,-0.22%
03/16/2021,"1,730.60","1,732.30","1,733.90","1,726.00",0.73K,0.10%
03/15/2021,"1,728.90","1,729.50","1,731.90","1,722.80",0.15K,0.55%
03/12/2021,"1,719.50","1,715.90","1,722.50","1,699.00",0.08K,-0.16%
03/11/2021,"1,722.30","1,725.60","1,737.50","1,720.20",0.02K,0.05%
03/10/2021,"1,721.50","1,713.60","1,722.90","1,711.00",0.41K,0.29%
03/09/2021,"1,716.60","1,686.20","1,717.50","1,685.20",0.34K,2.32%
03/08/2021,"1,677.70","1,704.70","1,705.40","1,673.70",1.29K,-1.20%
03/05/2021,"1,698.00","1,690.60","1,701.00","1,685.00",0.30K,-0.13%
03/04/2021,"1,700.20","1,706.50","1,717.40","1,700.20",0.52K,-0.88%
03/03/2021,"1,715.30","1,730.00","1,732.40","1,703.50",0.50K,-1.03%
03/02/2021,"1,733.10","1,709.40","1,733.10","1,708.70",0.87K,0.62%
03/01/2021,"1,722.50","1,737.10","1,747.00","1,720.30",0.41K,-0.32%
02/26/2021,"1,728.10","1,768.10","1,768.20","1,718.80",1.59K,-2.61%
02/25/2021,"1,774.40","1,801.50","1,802.00","1,766.70",1.05K,-1.22%
02/24/2021,"1,796.40","1,805.80","1,805.80","1,796.40",1.50K,-0.44%
02/23/2021,"1,804.40","1,809.60","1,811.30","1,796.40",0.57K,-0.13%
02/22/2021,"1,806.70","1,784.00","1,807.80","1,784.00",0.17K,1.74%
02/19/2021,"1,775.80","1,764.30","1,787.60","1,764.30",0.12K,0.14%
02/18/2021,"1,773.40","1,776.10","1,784.60","1,766.00",0.59K,0.13%
02/17/2021,"1,771.10","1,785.80","1,789.70","1,768.80",0.61K,-1.45%
02/16/2021,"1,797.20","1,820.90","1,823.40","1,787.30",1.14K,-1.34%
02/12/2021,"1,821.60","1,825.00","1,827.50","1,809.20",0.26K,-0.18%
02/11/2021,"1,824.90","1,840.50","1,845.00","1,820.90",0.60K,-0.85%
02/10/2021,"1,840.60","1,842.60","1,851.10","1,837.00",0.54K,0.29%
02/09/2021,"1,835.30","1,841.90","1,843.30","1,830.70",0.18K,0.19%
02/08/2021,"1,831.90","1,816.30","1,836.70","1,809.00",0.25K,1.16%
02/05/2021,"1,810.90","1,794.30","1,813.50","1,790.90",1.28K,1.23%
02/04/2021,"1,788.90","1,832.20","1,832.20","1,782.80",2.38K,-2.36%
02/03/2021,"1,832.20","1,834.80","1,842.40","1,829.80",1.20K,0.09%
02/02/2021,"1,830.50","1,859.60","1,861.30","1,827.60",1.29K,-1.63%
02/01/2021,"1,860.80","1,866.60","1,871.90","1,850.00",1.49K,0.73%
01/29/2021,"1,847.30","1,842.00","1,876.00","1,838.70",1.63K,0.51%
01/28/2021,"1,837.90","1,843.40","1,862.90","1,831.50",27.28K,-0.38%
01/27/2021,"1,844.90","1,844.90","1,844.90","1,844.90",195.54K,-0.31%
01/26/2021,"1,850.70","1,855.80","1,855.80","1,850.70",0.06K,-0.23%
01/25/2021,"1,854.90","1,864.70","1,864.70","1,851.80",0.03K,-0.04%
01/22/2021,"1,855.70","1,854.90","1,855.70","1,852.70",0.01K,-0.51%
01/21/2021,"1,865.30","1,865.30","1,868.00","1,865.30",0.01K,-0.03%
01/20/2021,"1,865.90","1,847.80","1,866.60","1,844.40",0.02K,1.44%
01/19/2021,"1,839.50","1,802.00","1,842.90","1,802.00",0.01K,0.56%
01/15/2021,"1,829.30","1,829.40","1,829.40","1,825.00",0.03K,-1.13%
01/14/2021,"1,850.30","1,836.70","1,850.70","1,836.70",0.15K,-0.18%
01/13/2021,"1,853.60","1,858.00","1,858.60","1,853.60",0.19K,0.58%
01/12/2021,"1,842.90","1,849.00","1,859.70","1,839.40",0.18K,-0.36%
01/11/2021,"1,849.60","1,826.50","1,849.60","1,826.50",0.02K,0.85%
01/08/2021,"1,834.10","1,908.00","1,908.00","1,834.10",0.06K,-4.09%
01/07/2021,"1,912.30","1,922.60","1,926.70","1,912.00",0.12K,0.28%
01/06/2021,"1,906.90","1,952.00","1,959.90","1,901.50",0.33K,-2.35%
01/05/2021,"1,952.70","1,941.70","1,952.70","1,941.30",0.11K,0.41%
01/04/2021,"1,944.70","1,912.20","1,945.10","1,912.20",0.15K,2.73%
12/31/2020,"1,893.10","1,897.00","1,901.30","1,892.70",0.13K,0.11%
12/30/2020,"1,891.00","1,879.90","1,895.80","1,877.30",0.44K,0.60%
12/29/2020,"1,879.70","1,881.30","1,881.30","1,879.70",0.34K,0.13%
12/28/2020,"1,877.20","1,895.50","1,895.80","1,873.70",0.07K,-0.14%
12/24/2020,"1,879.90","1,877.30","1,879.90","1,875.70",0.05K,0.28%
12/23/2020,"1,874.70","1,867.00","1,878.80","1,864.50",0.08K,0.43%
12/22/2020,"1,866.60","1,882.20","1,882.20","1,861.00",0.23K,-0.67%
12/21/2020,"1,879.20","1,884.80","1,908.00","1,869.10",0.14K,-0.34%
12/18/2020,"1,885.70","1,882.40","1,889.50","1,882.30",0.28K,-0.08%
12/17/2020,"1,887.20","1,874.20","1,896.20","1,874.20",0.41K,1.68%
12/16/2020,"1,856.10","1,856.50","1,864.70","1,850.50",1.09K,0.21%
12/15/2020,"1,852.30","1,833.50","1,853.60","1,833.20",0.96K,1.29%
12/14/2020,"1,828.70","1,835.50","1,835.70","1,822.70",0.26K,-0.60%
12/11/2020,"1,839.80","1,838.50","1,846.00","1,829.10",0.11K,0.34%
12/10/2020,"1,833.60","1,833.20","1,849.10","1,828.00",0.18K,-0.05%
12/09/2020,"1,834.60","1,867.10","1,867.10","1,827.00",0.21K,-1.94%
12/08/2020,"1,870.80","1,863.00","1,875.80","1,861.80",0.12K,0.48%
12/07/2020,"1,861.80","1,836.50","1,866.90","1,820.80",1.43K,1.41%
12/04/2020,"1,835.90","1,840.70","1,847.60","1,828.20",1.21K,-0.05%
12/03/2020,"1,836.80","1,829.20","1,842.00","1,825.30",1.76K,0.61%
12/02/2020,"1,825.70","1,811.30","1,830.00","1,807.80",0.77K,0.64%
12/01/2020,"1,814.10","1,775.00","1,815.90","1,774.90",1.86K,2.16%
11/30/2020,"1,775.70","1,785.00","1,787.20","1,762.30",3.15K,-0.35%
11/27/2020,"1,781.90","1,806.10","1,817.00","1,770.70",71.80K,-1.32%
11/25/2020,"1,805.70","1,801.40","1,805.70","1,801.40",205.75K,0.05%
11/24/2020,"1,804.80","1,829.30","1,829.30","1,799.30",1.04K,-1.80%
11/23/2020,"1,837.80","1,834.80","1,837.80","1,829.20",0.84K,-1.86%
11/20/2020,"1,872.60","1,871.20","1,872.60","1,871.20",1.90K,0.62%
11/19/2020,"1,861.10","1,865.80","1,865.80","1,856.00",0.06K,-0.66%
11/18/2020,"1,873.50","1,873.50","1,873.50","1,873.50",0.15K,-0.58%
11/17/2020,"1,884.50","1,888.40","1,888.40","1,884.50",0.06K,-0.15%
11/16/2020,"1,887.30","1,874.60","1,887.30","1,871.00",0.01K,0.08%
11/13/2020,"1,885.70","1,877.00","1,890.10","1,876.80",0.24K,0.70%
11/12/2020,"1,872.60","1,869.00","1,878.50","1,866.60",0.22K,0.64%
11/11/2020,"1,860.70","1,878.80","1,878.80","1,855.50",0.22K,-0.78%
11/10/2020,"1,875.40","1,879.30","1,885.30","1,871.20",0.28K,1.20%
11/09/2020,"1,853.20","1,955.60","1,963.20","1,847.10",0.74K,-4.98%
11/06/2020,"1,950.30","1,940.80","1,958.80","1,940.80",0.30K,0.26%
11/05/2020,"1,945.30","1,901.70","1,948.00","1,901.70",0.14K,2.68%
11/04/2020,"1,894.60","1,893.80","1,907.00","1,885.30",0.78K,-0.73%
11/03/2020,"1,908.50","1,891.50","1,908.50","1,891.50",0.71K,0.96%
11/02/2020,"1,890.40","1,872.90","1,894.70","1,872.90",0.19K,0.69%
10/30/2020,"1,877.40","1,862.80","1,886.60","1,862.80",0.72K,0.63%
10/29/2020,"1,865.60","1,876.10","1,879.80","1,858.80",0.24K,-0.56%
10/28/2020,"1,876.20","1,870.90","1,876.20","1,870.90",0.28K,-1.71%
10/27/2020,"1,908.80","1,904.60","1,908.80","1,904.40",0.18K,0.32%
10/26/2020,"1,902.70","1,895.50","1,907.00","1,893.50",0.24K,0.04%
10/23/2020,"1,902.00","1,899.90","1,913.30","1,896.20",0.29K,0.05%
10/22/2020,"1,901.10","1,924.30","1,924.30","1,898.20",0.90K,-1.22%
10/21/2020,"1,924.60","1,913.60","1,927.30","1,913.60",1.20K,0.74%
10/20/2020,"1,910.40","1,901.30","1,910.40","1,896.10",0.33K,0.21%
10/19/2020,"1,906.40","1,907.30","1,907.80","1,899.50",0.04K,0.29%
10/16/2020,"1,900.80","1,898.50","1,900.80","1,898.50",0.05K,-0.13%
10/15/2020,"1,903.20","1,897.30","1,906.30","1,889.60",0.25K,0.10%
10/14/2020,"1,901.30","1,889.70","1,910.80","1,882.50",0.03K,0.68%
10/13/2020,"1,888.50","1,921.90","1,922.20","1,887.00",0.19K,-1.77%
10/12/2020,"1,922.50","1,924.00","1,926.50","1,921.60",0.10K,0.16%
10/09/2020,"1,919.50","1,909.30","1,929.10","1,905.10",0.58K,1.64%
10/08/2020,"1,888.60","1,893.00","1,893.00","1,882.70",0.35K,0.27%
10/07/2020,"1,883.60","1,874.10","1,889.80","1,873.10",0.05K,-0.92%
10/06/2020,"1,901.10","1,906.60","1,918.00","1,874.40",0.97K,-0.60%
10/05/2020,"1,912.50","1,898.90","1,915.60","1,884.70",1.36K,0.65%
10/02/2020,"1,900.20","1,893.90","1,913.00","1,893.90",0.53K,-0.43%
10/01/2020,"1,908.40","1,884.10","1,909.60","1,882.50",0.73K,1.11%
09/30/2020,"1,887.50","1,893.00","1,899.70","1,879.80",0.60K,-0.36%
09/29/2020,"1,894.30","1,876.50","1,895.40","1,872.40",3.28K,1.15%
09/28/2020,"1,872.80","1,872.80","1,872.80","1,872.80",10.46K,0.81%
09/25/2020,"1,857.70","1,856.30","1,857.70","1,856.30",0.00K,-0.57%
09/24/2020,"1,868.30","1,851.50","1,868.30","1,851.50",0.36K,0.45%
09/23/2020,"1,859.90","1,875.50","1,875.50","1,859.90",0.01K,-2.04%
09/22/2020,"1,898.60","1,913.10","1,913.10","1,898.60",0.33K,-0.14%
09/21/2020,"1,901.20","1,946.20","1,946.20","1,883.40",0.05K,-2.61%
09/18/2020,"1,952.10","1,950.50","1,952.10","1,949.00",0.04K,0.62%
09/17/2020,"1,940.00","1,939.00","1,946.00","1,933.70",0.07K,-1.03%
09/16/2020,"1,960.20","1,961.30","1,961.40","1,956.70",0.12K,0.20%
09/15/2020,"1,956.30","1,955.80","1,968.50","1,955.80",0.07K,0.16%
09/14/2020,"1,953.10","1,946.30","1,953.10","1,943.00",0.06K,0.79%
09/11/2020,"1,937.80","1,944.00","1,949.50","1,937.80",0.07K,-0.84%
09/10/2020,"1,954.20","1,944.10","1,962.70","1,944.10",0.72K,0.49%
09/09/2020,"1,944.70","1,926.90","1,946.20","1,924.60",0.22K,0.61%
09/08/2020,"1,933.00","1,930.90","1,937.90","1,903.10",0.27K,0.47%
09/04/2020,"1,923.90","1,927.90","1,939.70","1,917.70",0.61K,-0.19%
09/03/2020,"1,927.60","1,937.10","1,938.80","1,923.00",0.18K,-0.35%
09/02/2020,"1,934.40","1,967.30","1,967.30","1,934.40",0.07K,-1.72%
09/01/2020,"1,968.20","1,961.70","1,986.30","1,961.70",0.19K,0.03%
08/31/2020,"1,967.60","1,970.00","1,971.30","1,953.30",0.16K,0.15%
08/28/2020,"1,964.60","1,927.10","1,971.30","1,922.50",0.78K,2.24%
08/27/2020,"1,921.60","1,948.90","1,972.50","1,921.60",2.30K,-0.98%
08/26/2020,"1,940.70","1,909.70","1,950.80","1,909.70",0.29K,1.51%
08/25/2020,"1,911.80","1,927.50","1,928.50","1,911.80",0.18K,-0.82%
08/24/2020,"1,927.70","1,930.20","1,940.00","1,922.20",0.09K,-0.36%
08/21/2020,"1,934.60","1,941.00","1,945.00","1,908.90",0.18K,0.04%
08/20/2020,"1,933.80","1,941.20","1,948.30","1,922.30",0.11K,-1.27%
08/19/2020,"1,958.70","1,980.00","1,980.00","1,938.70",0.35K,-2.04%
08/18/2020,"1,999.40","2,001.10","2,002.80","1,972.10",0.09K,0.73%
08/17/2020,"1,985.00","1,949.60","1,985.00","1,949.60",0.10K,2.48%
08/14/2020,"1,937.00","1,938.70","1,947.40","1,937.00",0.20K,-1.01%
08/13/2020,"1,956.70","1,921.50","1,957.40","1,916.90",0.07K,1.13%
08/12/2020,"1,934.90","1,923.00","1,946.60","1,871.60",0.40K,0.12%
08/11/2020,"1,932.60","2,012.40","2,016.00","1,904.00",0.97K,-4.53%
08/10/2020,"2,024.40","2,026.40","2,043.80","2,017.50",0.23K,0.71%
08/07/2020,"2,010.10","2,040.10","2,055.00","2,009.60",0.81K,-2.02%
08/06/2020,"2,051.50","2,045.50","2,063.00","2,040.00",0.29K,1.00%
08/05/2020,"2,031.10","2,024.00","2,050.20","2,011.00",1.42K,1.49%
08/04/2020,"2,001.20","1,971.00","2,016.20","1,968.80",2.01K,1.79%
08/03/2020,"1,966.00","1,984.30","1,984.30","1,955.50",0.68K,0.16%
07/31/2020,"1,962.80","1,948.60","1,981.10","1,948.00",2.91K,1.06%
07/30/2020,"1,942.30","1,963.40","1,965.10","1,930.00",28.85K,-0.57%
07/29/2020,"1,953.50","1,953.20","1,953.50","1,952.60",209.84K,0.45%
07/28/2020,"1,944.70","1,931.50","1,944.70","1,928.60",0.82K,0.71%
07/27/2020,"1,931.00","1,901.70","1,938.00","1,901.50",0.36K,1.78%
07/24/2020,"1,897.30","1,884.30","1,897.30","1,884.30",0.47K,0.43%
07/23/2020,"1,889.10","1,868.70","1,890.30","1,868.50",0.13K,1.34%
07/22/2020,"1,864.10","1,858.10","1,867.00","1,854.70",0.21K,1.18%
07/21/2020,"1,842.40","1,822.00","1,842.40","1,822.00",0.12K,1.46%
07/20/2020,"1,815.90","1,807.00","1,817.30","1,807.00",0.09K,0.42%
07/17/2020,"1,808.30","1,798.50","1,810.10","1,798.50",0.02K,0.53%
07/16/2020,"1,798.70","1,810.90","1,810.90","1,794.30",0.15K,-0.70%
07/15/2020,"1,811.40","1,806.10","1,813.50","1,806.10",0.17K,0.04%
07/14/2020,"1,810.60","1,791.00","1,811.50","1,791.00",0.34K,-0.02%
07/13/2020,"1,811.00","1,805.00","1,811.00","1,805.00",0.16K,0.71%
07/10/2020,"1,798.20","1,805.50","1,805.50","1,797.70",0.24K,-0.06%
07/09/2020,"1,799.20","1,816.10","1,819.80","1,799.20",0.40K,-0.90%
07/08/2020,"1,815.50","1,801.50","1,817.90","1,801.50",0.21K,0.63%
07/07/2020,"1,804.20","1,789.30","1,804.20","1,783.30",0.75K,0.88%
07/06/2020,"1,788.50","1,788.20","1,790.10","1,788.20",0.17K,0.25%
07/02/2020,"1,784.00","1,773.40","1,784.00","1,768.70",0.21K,0.61%
07/01/2020,"1,773.20","1,793.60","1,798.00","1,765.80",0.33K,-1.10%
06/30/2020,"1,793.00","1,777.30","1,793.20","1,774.40",0.99K,1.03%
06/29/2020,"1,774.80","1,779.80","1,780.20","1,774.30",0.58K,0.13%
06/26/2020,"1,772.50","1,766.00","1,772.50","1,764.70",0.64K,0.59%
06/25/2020,"1,762.10","1,761.70","1,764.80","1,759.80",0.21K,-0.21%
06/24/2020,"1,765.80","1,778.30","1,783.10","1,764.50",0.96K,-0.36%
06/23/2020,"1,772.10","1,755.40","1,776.30","1,754.20",0.67K,0.88%
06/22/2020,"1,756.70","1,755.20","1,767.60","1,750.50",1.36K,0.62%
06/19/2020,"1,745.90","1,723.70","1,750.70","1,723.50",1.33K,1.22%
06/18/2020,"1,724.80","1,730.50","1,734.10","1,717.30",0.11K,-0.25%
06/17/2020,"1,729.20","1,714.70","1,729.20","1,714.70",0.05K,-0.02%
06/16/2020,"1,729.60","1,726.30","1,729.60","1,722.40",0.02K,0.54%
06/15/2020,"1,720.30","1,730.00","1,730.00","1,703.30",0.19K,-0.52%
06/12/2020,"1,729.30","1,724.90","1,743.00","1,724.90",0.32K,-0.16%
06/11/2020,"1,732.00","1,737.20","1,744.10","1,720.00",0.35K,1.09%
06/10/2020,"1,713.30","1,716.10","1,740.80","1,711.90",0.72K,-0.08%
06/09/2020,"1,714.70","1,694.60","1,720.90","1,692.00",0.69K,0.97%
06/08/2020,"1,698.30","1,679.10","1,699.40","1,675.90",0.59K,1.32%
06/05/2020,"1,676.20","1,711.80","1,711.80","1,668.60",1.50K,-2.48%
06/04/2020,"1,718.90","1,694.50","1,718.90","1,694.50",0.81K,1.24%
06/03/2020,"1,697.80","1,726.30","1,726.30","1,684.50",2.75K,-1.59%
06/02/2020,"1,725.20","1,743.00","1,745.50","1,721.80",0.74K,-0.73%
06/01/2020,"1,737.80","1,740.40","1,747.00","1,727.10",0.87K,0.05%
05/29/2020,"1,736.90","1,718.80","1,738.30","1,715.10",1.53K,1.38%
05/28/2020,"1,713.30","1,709.30","1,727.80","1,705.00",23.36K,0.18%
05/27/2020,"1,710.30","1,685.60","1,710.30","1,685.60",137.42K,0.32%
05/26/2020,"1,704.80","1,726.40","1,726.40","1,704.80",0.04K,-1.72%
05/22/2020,"1,734.60","1,726.60","1,734.60","1,726.60",0.01K,0.82%
05/21/2020,"1,720.50","1,746.80","1,746.80","1,720.50",0.53K,-1.72%
05/20/2020,"1,750.60","1,751.60","1,752.10","1,745.60",0.02K,0.37%
05/19/2020,"1,744.20","1,744.20","1,749.50","1,744.20",0.17K,0.72%
05/18/2020,"1,731.80","1,755.70","1,770.50","1,731.80",0.23K,-1.23%
05/15/2020,"1,753.40","1,739.70","1,753.40","1,739.70",0.72K,0.88%
05/14/2020,"1,738.10","1,724.30","1,743.10","1,720.50",0.67K,1.41%
05/13/2020,"1,713.90","1,702.00","1,721.30","1,701.90",0.43K,0.56%
05/12/2020,"1,704.40","1,699.30","1,713.10","1,699.30",0.32K,0.54%
05/11/2020,"1,695.30","1,702.30","1,704.50","1,690.20",0.75K,-0.85%
05/08/2020,"1,709.90","1,726.20","1,728.90","1,703.80",0.33K,-0.69%
05/07/2020,"1,721.80","1,686.20","1,721.80","1,685.60",0.85K,2.23%
05/06/2020,"1,684.20","1,704.00","1,704.00","1,684.20",0.47K,-1.19%
05/05/2020,"1,704.40","1,701.50","1,704.40","1,697.20",0.08K,-0.15%
05/04/2020,"1,706.90","1,702.60","1,709.00","1,699.60",0.32K,0.73%
05/01/2020,"1,694.50","1,686.60","1,701.50","1,670.50",0.34K,0.61%
04/30/2020,"1,684.20","1,719.30","1,719.30","1,680.80",0.33K,-1.13%
04/29/2020,"1,703.40","1,710.00","1,713.50","1,702.00",0.37K,-0.42%
04/28/2020,"1,710.50","1,716.60","1,716.60","1,707.10",1.25K,-0.08%
04/27/2020,"1,711.90","1,731.90","1,731.90","1,711.90",0.17K,-0.67%
04/24/2020,"1,723.50","1,744.00","1,744.00","1,714.50",0.22K,-0.57%
04/23/2020,"1,733.30","1,734.00","1,745.10","1,733.30",0.48K,0.27%
04/22/2020,"1,728.70","1,696.00","1,728.70","1,684.80",0.45K,3.01%
04/21/2020,"1,678.20","1,697.00","1,707.10","1,659.90",0.67K,-1.38%
04/20/2020,"1,701.60","1,686.00","1,701.60","1,680.00",0.11K,0.73%
04/17/2020,"1,689.20","1,715.70","1,725.00","1,684.90",0.22K,-1.81%
04/16/2020,"1,720.40","1,731.00","1,750.60","1,715.00",0.16K,-0.39%
04/15/2020,"1,727.20","1,739.40","1,744.90","1,722.70",0.64K,-1.68%
04/14/2020,"1,756.70","1,756.80","1,775.00","1,739.50",0.68K,0.68%
04/13/2020,"1,744.80","1,722.00","1,756.80","1,710.70",0.70K,0.50%
04/09/2020,"1,736.20","1,662.70","1,736.20","1,662.70",0.82K,4.25%
04/08/2020,"1,665.40","1,669.70","1,677.00","1,662.50",0.75K,0.04%
04/07/2020,"1,664.80","1,695.70","1,724.40","1,658.00",1.14K,-0.73%
04/06/2020,"1,677.00","1,629.10","1,696.70","1,625.90",1.06K,2.65%
04/03/2020,"1,633.70","1,624.50","1,636.00","1,619.80",0.64K,0.49%
04/02/2020,"1,625.70","1,590.90","1,631.20","1,586.00",1.29K,3.01%
04/01/2020,"1,578.20","1,570.00","1,600.00","1,570.00",2.16K,-0.33%
03/31/2020,"1,583.40","1,618.70","1,621.00","1,576.00",2.87K,-2.38%
03/30/2020,"1,622.00","1,641.20","1,652.80","1,607.20",16.39K,-0.12%
03/27/2020,"1,623.90","1,623.90","1,623.90","1,623.90",100.64K,-1.59%
03/26/2020,"1,650.10","1,660.50","1,660.50","1,650.10",0.00K,1.09%
03/25/2020,"1,632.30","1,676.50","1,676.50","1,631.10",0.48K,-1.68%
03/24/2020,"1,660.20","1,592.70","1,685.50","1,592.70",0.44K,5.95%
03/23/2020,"1,567.00","1,505.30","1,567.00","1,490.20",0.05K,5.59%
03/20/2020,"1,484.00","1,483.50","1,484.00","1,483.50",0.01K,0.37%
03/19/2020,"1,478.60","1,481.50","1,491.60","1,471.00",0.26K,0.09%
03/18/2020,"1,477.30","1,537.50","1,542.00","1,477.30",0.33K,-3.12%
03/17/2020,"1,524.90","1,469.30","1,537.70","1,469.30",0.12K,2.62%
03/16/2020,"1,485.90","1,569.10","1,569.10","1,452.10",0.19K,-1.97%
03/13/2020,"1,515.70","1,574.90","1,589.80","1,513.80",0.09K,-4.63%
03/12/2020,"1,589.30","1,637.00","1,647.50","1,566.40",0.26K,-3.17%
03/11/2020,"1,641.40","1,656.60","1,666.50","1,635.00",0.05K,-1.07%
03/10/2020,"1,659.10","1,671.60","1,674.60","1,643.00",0.05K,-0.92%
03/09/2020,"1,674.50","1,696.10","1,701.60","1,657.70",0.16K,0.22%
03/06/2020,"1,670.80","1,670.80","1,686.20","1,647.20",0.17K,0.26%
03/05/2020,"1,666.40","1,637.30","1,672.90","1,637.20",0.15K,1.54%
